"country","iso3c","year","status","lastupdated","population","gdp_per_capita_ppp","life_expectancy","youth_unemployment","internet_use","region","capital","longitude","latitude","income","lending"
"United Kingdom","GBR",2008,NA,"2026-07-13",61806995,49629.0498697349,79.6,15.352,78.39,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2009,NA,"2026-07-13",62276270,46995.5449961945,80.0512195121951,19.479,83.56,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2010,NA,"2026-07-13",62766365,47682.6525150443,80.4024390243902,20.328,85,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2011,NA,"2026-07-13",63258810,47714.2894262827,80.9512195121951,21.689,85.3799985496322,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2012,NA,"2026-07-13",63711000,48099.6594401942,80.9048780487805,22.106,87.4799984242111,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2013,NA,"2026-07-13",64138000,48600.5100807266,81.0048780487805,20.944,89.8441,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2014,NA,"2026-07-13",64619000,49763.17387988,81.3048780487805,17.512,91.6133009176453,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2015,NA,"2026-07-13",65087000,50462.8329992477,80.9560975609756,15.177,92.0002998740234,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2016,NA,"2026-07-13",65606000,51168.2925796814,81.1560975609756,13.205,94.7758006318882,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2017,NA,"2026-07-13",65964000,52429.1275538988,81.2560975609756,12.519,90.4245504868553,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2018,NA,"2026-07-13",66287000,52983.039541197,81.2560975609756,11.647,90.692008988783,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2019,NA,"2026-07-13",66628000,53374.0927628482,81.3691219512195,10.688,92.5166285497138,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United Kingdom","GBR",2020,NA,"2026-07-13",66740000,47930.5490378931,80.331756097561,13.365,94.81820132,"Europe & Central Asia","London",-0.126236,51.5002,"High income","Not classified"
"United States","USA",2000,NA,"2026-07-13",282162411,55045.6745311559,76.6365853658537,9.278,43.0791626375201,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2001,NA,"2026-07-13",284968955,55024.3542766281,76.8365853658537,10.492,49.0808315896951,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2002,NA,"2026-07-13",287625193,55443.2199435683,76.9365853658537,11.935,58.7854038836952,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2003,NA,"2026-07-13",290107933,56505.4468784112,77.0365853658537,12.362,61.6971171244207,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2004,NA,"2026-07-13",292805298,58139.0820195229,77.4878048780488,11.791,64.7582564759896,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2005,NA,"2026-07-13",295516599,59612.3907215559,77.4878048780488,11.24,67.9681015,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2006,NA,"2026-07-13",298379912,60684.3399832539,77.6878048780488,10.43,68.93119812,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2007,NA,"2026-07-13",301231207,61314.4520816367,77.9878048780488,10.472,75,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2008,NA,"2026-07-13",304093966,60806.2238713713,78.0390243902439,12.76,74,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2009,NA,"2026-07-13",306771529,58722.496767251,78.390243902439,17.517,71,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2010,NA,"2026-07-13",309378227,59797.0736545937,78.5414634146342,18.361,71.69,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2011,NA,"2026-07-13",311839461,60253.2035796719,78.6414634146341,17.272,69.7294607619268,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2012,NA,"2026-07-13",314339099,61142.3637034265,78.7414634146342,16.211,74.7,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2013,NA,"2026-07-13",316726282,61966.6621370894,78.7414634146342,15.558,71.4,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2014,NA,"2026-07-13",319257560,63026.8779187814,78.8414634146341,13.411,73,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2015,NA,"2026-07-13",321815121,64367.7188912582,78.690243902439,11.634,74.5542024462761,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2016,NA,"2026-07-13",324353340,65025.9855980616,78.5390243902439,10.432,85.5444212887222,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2017,NA,"2026-07-13",326608609,66164.0320014289,78.5390243902439,9.238,87.2748891687657,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2018,NA,"2026-07-13",328529577,67728.4424921024,78.6390243902439,8.607,88.498903165152,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2019,NA,"2026-07-13",330226227,69121.4580016741,78.7878048780488,8.375,89.4302848575712,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"United States","USA",2020,NA,"2026-07-13",331578104,67406.8311325507,76.9804878048781,14.891,90.34470367,"North America","Washington D.C.",-77.032,38.8895,"High income","Not classified"
"Viet Nam","VNM",2000,NA,"2026-07-13",77154011,4349.22348751462,72.746,4.732,0.254248275754934,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2001,NA,"2026-07-13",77969361,4570.26846577385,72.984,5.592,1.26565123612317,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2002,NA,"2026-07-13",78772224,4809.62151118535,73.138,4.418,1.85499923592581,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2003,NA,"2026-07-13",79563777,5090.28990869885,73.236,4.718,3.78028081370641,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2004,NA,"2026-07-13",80338971,5421.09702829121,73.062,4.57,7.64240852842363,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2005,NA,"2026-07-13",81088313,5776.36304451268,73.198,4.963,12.7399292907031,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2006,NA,"2026-07-13",82167897,6098.24495436514,73.293,5.401,17.2545617186662,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2007,NA,"2026-07-13",83633375,6418.54381402878,73.385,5.885,20.7554447679753,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2008,NA,"2026-07-13",85175788,6659.13561432065,73.455,5.184,23.92,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2009,NA,"2026-07-13",86460018,6914.33863589545,73.525,4.433,26.55,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2010,NA,"2026-07-13",87455152,7274.73310698016,73.611,3.432,30.65,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2011,NA,"2026-07-13",88468314,7652.61895672271,73.713,3.226,35.07,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2012,NA,"2026-07-13",89510356,7979.86828926858,73.762,3.63,36.79999924,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2013,NA,"2026-07-13",90573104,8324.19871250047,73.821,4.559,38.5,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2014,NA,"2026-07-13",91679578,8751.88280634375,73.886,4.666,41,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2015,NA,"2026-07-13",92823254,9248.02396069622,73.955,6.267,45,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2016,NA,"2026-07-13",94000117,9743.1882231455,73.984,6.763,53,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2017,NA,"2026-07-13",95176977,10290.5487142244,74.026,7.124,58.1400000036297,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2018,NA,"2026-07-13",96237319,10936.8937859558,74.1,4.648,69.8479286837965,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2019,NA,"2026-07-13",97173776,11628.6139147451,74.211,5.624,68.6615802057338,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
"Viet Nam","VNM",2020,NA,"2026-07-13",98079191,11851.3965685649,75.383,6.546,70.30000012,"East Asia & Pacific","Hanoi",105.825,21.0069,"Lower middle income","IBRD"
